letter_id,place_id,place,gnd,geonames
16633,282,Teplitz,https://d-nb.info/gnd/4059481-6,https://www.geonames.org/3064288
16634,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16634,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16634,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16634,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
16634,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16634,897,Mainz,https://d-nb.info/gnd/2018680-0,https://www.geonames.org/2874225
16634,9987,Neuenburg (Schweiz),https://d-nb.info/gnd/4075303-7,
16634,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16634,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16634,16,Wien,https://d-nb.info/gnd/4066009-6,
16636,1018,Breslau,https://d-nb.info/gnd/2005949-8,https://www.geonames.org/3081368
16636,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16636,1633,Erfurt,https://d-nb.info/gnd/4015240-6,https://www.geonames.org/2929670
16636,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16636,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16636,633,Karlsbad,https://d-nb.info/gnd/4029705-6,https://www.geonames.org/3073803
16636,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16636,6838,Wesel,https://d-nb.info/gnd/4065697-4,
16637,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16638,24694,Bad Grund - Eisdorf,https://d-nb.info/gnd/7636945-6,
16638,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16638,26304,Dingelstädt,https://d-nb.info/gnd/4230922-0,
16638,24692,Gieboldehausen,https://d-nb.info/gnd/4203899-6,
16638,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16638,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16638,24693,Katlenburg-Lindau,https://d-nb.info/gnd/4030035-3,
16638,24697,Lutter am Barenberge,https://d-nb.info/gnd/4595560-8,
16638,897,Mainz,https://d-nb.info/gnd/2018680-0,https://www.geonames.org/2874225
16638,9773,Mühlhausen/Thüringen,https://d-nb.info/gnd/4040466-3,
16638,24695,Seesen,https://d-nb.info/gnd/4054193-9,
16638,26305,Worbis,https://d-nb.info/gnd/4066930-0,
16639,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16639,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16639,2701,Wolfenbüttel,https://d-nb.info/gnd/2026423-9,
16640,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16640,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16640,2701,Wolfenbüttel,https://d-nb.info/gnd/2026423-9,
16641,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16642,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16642,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16644,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16644,1018,Breslau,https://d-nb.info/gnd/2005949-8,https://www.geonames.org/3081368
16644,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16644,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
16644,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
16644,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
16644,3141,Magdeburg,https://d-nb.info/gnd/4036934-1,
16644,5896,Salzdahlum,https://d-nb.info/gnd/135729-3,
16644,2701,Wolfenbüttel,https://d-nb.info/gnd/2026423-9,
16645,1378,Amsterdam,https://d-nb.info/gnd/4001783-7,https://www.geonames.org/2759794
16645,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16645,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16645,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16646,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16646,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16647,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16648,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16648,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
16648,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16649,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16649,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16650,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16650,24830,Bôle,https://d-nb.info/gnd/4688766-0,
16650,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16650,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16650,227,Zürich,https://d-nb.info/gnd/4068038-1,https://www.geonames.org/2657896
16651,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16651,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16651,411,Rudolstadt,https://d-nb.info/gnd/4105066-6,https://www.geonames.org/2843355
16652,2396,Darmstadt,https://d-nb.info/gnd/4011077-1,
16652,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16652,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16653,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16653,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
16653,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16654,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16654,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16654,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16654,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16654,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16655,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16655,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16655,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16656,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16656,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16656,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16656,897,Mainz,https://d-nb.info/gnd/2018680-0,https://www.geonames.org/2874225
16657,2776,Giebichenstein,https://d-nb.info/gnd/5026901-X,https://www.geonames.org/2920649
16657,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16657,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
16657,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16657,133,Kiel,https://d-nb.info/gnd/4030481-4,https://www.geonames.org/2891122
16657,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16657,351,Nürnberg,https://d-nb.info/gnd/4042742-0,https://www.geonames.org/2861650
16658,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16658,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16659,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16659,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16659,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16660,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16660,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16660,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16660,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
16660,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16660,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16662,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16662,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16662,673,Oldenburg (Oldenburg),https://d-nb.info/gnd/4043457-6,https://www.geonames.org/2857458
16664,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16664,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16664,673,Oldenburg (Oldenburg),https://d-nb.info/gnd/4043457-6,https://www.geonames.org/2857458
16664,540,Sankt Petersburg,https://d-nb.info/gnd/4267026-3,
16664,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16665,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16665,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16665,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16665,229,Halle (Saale),https://d-nb.info/gnd/4023025-9,https://www.geonames.org/2911522
16665,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16666,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16667,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16668,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16668,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16668,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16669,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16669,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16670,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16670,1362,Königsberg,https://d-nb.info/gnd/4031541-1,https://www.geonames.org/554234
16670,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16671,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16671,327,Frankfurt am Main,https://d-nb.info/gnd/4018118-2,https://www.geonames.org/2925533
16671,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16672,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16672,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16673,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16673,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16673,262,Naumburg (Saale),https://d-nb.info/gnd/4041445-0,
16674,226,Bern,https://d-nb.info/gnd/2004253-X,https://www.geonames.org/2661552
16674,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16674,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16675,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16675,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16675,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16676,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16676,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16677,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16677,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16678,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16678,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16678,16,Wien,https://d-nb.info/gnd/4066009-6,
16679,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16679,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16680,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16680,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16680,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16680,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16681,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16681,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16681,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16681,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16681,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16682,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16682,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16683,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16683,1633,Erfurt,https://d-nb.info/gnd/4015240-6,https://www.geonames.org/2929670
16683,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16683,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16683,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16684,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16684,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16685,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16685,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16686,1018,Breslau,https://d-nb.info/gnd/2005949-8,https://www.geonames.org/3081368
16686,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16686,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16686,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16686,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16687,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16687,4713,Rastatt,https://d-nb.info/gnd/4048445-2,https://www.geonames.org/2850257
16688,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16688,8343,Dornburg/Saale,https://d-nb.info/gnd/4091159-7,https://www.geonames.org/2935741
16688,4958,Freiberg,https://d-nb.info/gnd/4018266-6,https://www.geonames.org/2925192
16688,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16688,1517,Kassel,https://d-nb.info/gnd/4029869-3,
16688,4713,Rastatt,https://d-nb.info/gnd/4048445-2,https://www.geonames.org/2850257
16688,241,Weißenfels,https://d-nb.info/gnd/4065247-6,https://www.geonames.org/2811899
16689,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16689,24054,Dieskau,https://d-nb.info/gnd/1075225221,
16689,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
16689,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16689,16,Wien,https://d-nb.info/gnd/4066009-6,
16690,1999,Bremen,https://d-nb.info/gnd/35746-7,https://www.geonames.org/2944388
16690,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16690,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16690,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16690,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
16690,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16690,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16691,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16691,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16691,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16691,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16691,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16691,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16691,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16692,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16692,365,Eisenach,https://d-nb.info/gnd/2009365-2,
16692,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16692,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16692,1517,Kassel,https://d-nb.info/gnd/4029869-3,
16693,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16693,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16693,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16693,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16693,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16694,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16694,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16694,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16694,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16695,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16695,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16695,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16695,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16695,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16696,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16696,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16697,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16697,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16697,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16697,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16698,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16698,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16699,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16699,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16699,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16699,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16700,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16700,2776,Giebichenstein,https://d-nb.info/gnd/5026901-X,https://www.geonames.org/2920649
16700,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16700,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16700,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16701,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16702,4240,Athen,https://d-nb.info/gnd/4003366-1,
16702,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16703,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16703,2281,Dessau,https://d-nb.info/gnd/4011536-7,https://www.geonames.org/2937959
16703,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16703,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16703,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16703,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16704,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16705,259,Bad Bocklet,https://d-nb.info/gnd/4087853-3,https://www.geonames.org/2953540
16705,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
16705,566,Erlangen,https://d-nb.info/gnd/4015299-6,https://www.geonames.org/2929567
16705,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16705,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16705,24989,Schloss Altenburg (Bayern),,
16705,24987,Schloss Seehof (Memmelsdorf),https://d-nb.info/gnd/4054133-2,
16705,230,Würzburg,https://d-nb.info/gnd/4067037-5,https://www.geonames.org/2805615
16706,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
16706,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16707,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
16707,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16708,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
16708,14,Gotha,https://d-nb.info/gnd/4021652-4,https://www.geonames.org/2918752
16708,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16708,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16710,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16710,4250,Celle,https://d-nb.info/gnd/4009657-9,
16710,2,Göttingen,https://d-nb.info/gnd/4021477-1,https://www.geonames.org/2918632
16710,98,Hamburg,https://d-nb.info/gnd/4023118-5,https://www.geonames.org/2911298
16710,173,Hannover,https://d-nb.info/gnd/4023349-2,https://www.geonames.org/2910831
16710,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
16710,4330,Holle-Söder,https://d-nb.info/gnd/7536603-4,
16710,279,Neapel,https://d-nb.info/gnd/4041476-0,
16710,24993,Wienhausen,https://d-nb.info/gnd/4066038-2,
16711,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16712,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16712,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16712,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16712,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16712,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16713,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16713,60,Braunschweig,https://d-nb.info/gnd/42808-5,https://www.geonames.org/2945024
16713,2755,"Harburg, Elbe",https://d-nb.info/gnd/4094727-0,https://www.geonames.org/2910685
16713,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16713,22,Leipzig,https://d-nb.info/gnd/4035206-7,https://www.geonames.org/2879139
16713,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16713,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16714,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16714,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16715,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16715,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16716,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16716,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16717,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16717,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16718,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16718,411,Rudolstadt,https://d-nb.info/gnd/4105066-6,https://www.geonames.org/2843355
16719,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16720,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16720,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16721,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16721,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16722,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16722,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16722,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16723,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16723,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16724,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
16724,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
16724,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16724,2776,Giebichenstein,https://d-nb.info/gnd/5026901-X,https://www.geonames.org/2920649
16724,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16724,171,Paris,https://d-nb.info/gnd/4044660-8,https://www.geonames.org/2988507
16724,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16725,4331,Bad Lauchstädt,https://d-nb.info/gnd/4034704-7,https://www.geonames.org/2953412
16725,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16725,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16726,236,Bamberg,https://d-nb.info/gnd/2005630-8,https://www.geonames.org/2952984
16726,13,Dresden,https://d-nb.info/gnd/37172-5,https://www.geonames.org/2935022
16726,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16726,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16727,259,Bad Bocklet,https://d-nb.info/gnd/4087853-3,https://www.geonames.org/2953540
16727,12,Jena,https://d-nb.info/gnd/4028557-1,https://www.geonames.org/2895044
16727,292,London,https://d-nb.info/gnd/4074335-4,
16727,2698,Marburg,https://d-nb.info/gnd/4037446-4,https://www.geonames.org/2873759
16727,58,Weimar,https://d-nb.info/gnd/4065105-8,https://www.geonames.org/2812482
16727,16,Wien,https://d-nb.info/gnd/4066009-6,
16728,15,Berlin,https://d-nb.info/gnd/2004272-3,https://www.geonames.org/2950159
