letter_id,Date,Sender,Recipient,Place of Dispatch,Place of Destination,Dispatch_GeoNames,Destination_GeoNames,Dispatch_GND,Destination_GND,Date_When,Date_Text,Date_NotBefore,Date_NotAfter,Note,link
18178,vor dem 2. März 1800,Friedrich Schleiermacher,Charles Schleiermacher,Berlin,Stettin,https://www.geonames.org/2950159,https://www.geonames.org/3083829,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4057392-8,1800-02-15,vor dem 2. März 1800,,,,https://briefe-der-romantik.de/letters/view/18178?left=text
18179,vor dem 7. März 1800,Friedrich Schleiermacher,Frau Benike,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-02-20,vor dem 7. März 1800,,,,https://briefe-der-romantik.de/letters/view/18179?left=text
18180,"Samstag,  8. März 1800",Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-03-08,1800-03-08,,,,https://briefe-der-romantik.de/letters/view/18180?left=text
18181,"Freitag, 14. März 1800",Carl Gustav von Brinckmann,Friedrich Schleiermacher,Hamburg,Berlin,https://www.geonames.org/2911298,https://www.geonames.org/2950159,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/2004272-3,1800-03-14,1800-03-14,,,,https://briefe-der-romantik.de/letters/view/18181?left=text
18182,15. März bis 5. April 1800,Lotte Schleiermacher,Friedrich Schleiermacher,Gnadenfrei,Berlin,https://www.geonames.org/3089025,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-03-15,15. März bis 5. April 1800,,,,https://briefe-der-romantik.de/letters/view/18182?left=text
18183,vor dem 17. März 1800,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-03-02,vor dem 17. März 1800,,,,https://briefe-der-romantik.de/letters/view/18183?left=text
18184,"Donnerstag, 20. März 1800",Friedrich Schleiermacher,Johann Philipp David Fink,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-03-20,1800-03-20,,,,https://briefe-der-romantik.de/letters/view/18184?left=text
18185,"Samstag, 22. März 1800",Friedrich Schleiermacher,Carl Gustav von Brinckmann,Berlin,Hamburg,https://www.geonames.org/2950159,https://www.geonames.org/2911298,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4023118-5,1800-03-22,1800-03-22,,,,https://briefe-der-romantik.de/letters/view/18185?left=text
18186,vor dem 26. März 1800,Karl Friedrich Benjamin Stisser,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-03-11,vor dem 26. März 1800,,,,https://briefe-der-romantik.de/letters/view/18186?left=text
18187,vor dem 26. März 1800,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-03-11,vor dem 26. März 1800,,,,https://briefe-der-romantik.de/letters/view/18187?left=text
18188,vor dem 26. bis 29. März 1800,Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-03-11,vor dem 26. bis 29. März 1800,,,,https://briefe-der-romantik.de/letters/view/18188?left=text
18189,vor dem 28. März 1800,Friedrich Schleiermacher,Frau Benike,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-03-13,vor dem 28. März 1800,,,,https://briefe-der-romantik.de/letters/view/18189?left=text
18190,vor dem 28. März 1800,Friedrich Schleiermacher,Karl Friedrich Benjamin Stisser,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-03-13,vor dem 28. März 1800,,,,https://briefe-der-romantik.de/letters/view/18190?left=text
18191,29. März bis 18. April 1800,Friedrich Schleiermacher,Lotte Schleiermacher,Berlin,Gnadenfrei,https://www.geonames.org/2950159,https://www.geonames.org/3089025,https://d-nb.info/gnd/2004272-3,,1800-03-29,29. März bis 18. April 1800,,,,https://briefe-der-romantik.de/letters/view/18191?left=text
18192,"Montag, 31. März 1800",Friedrich Schleiermacher,Johann Philipp David Fink,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-03-31,1800-03-31,,,,https://briefe-der-romantik.de/letters/view/18192?left=text
18193,"Dienstag,  8. April 1800",Carl Gustav von Brinckmann,Friedrich Schleiermacher,Hamburg,Berlin,https://www.geonames.org/2911298,https://www.geonames.org/2950159,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/2004272-3,1800-04-08,1800-04-08,,,,https://briefe-der-romantik.de/letters/view/18193?left=text
18194,wohl Anfang April 1800,Heinrich Frölich,Friedrich Schleiermacher,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-04-01,wohl Anfang April 1800,,,,https://briefe-der-romantik.de/letters/view/18194?left=text
18195,wohl Anfang April 1800,Friedrich Schleiermacher,Heinrich Frölich,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-04-01,wohl Anfang April 1800,,,,https://briefe-der-romantik.de/letters/view/18195?left=text
18196,vor dem 13. April 1800,Friedrich Schleiermacher,August Ludwig Hülsen,Berlin,Lentzke,https://www.geonames.org/2950159,https://www.geonames.org/2878747,https://d-nb.info/gnd/2004272-3,,1800-03-29,vor dem 13. April 1800,,,,https://briefe-der-romantik.de/letters/view/18196?left=text
18197,"Sonntag, 13. April 1800",August Ludwig Hülsen,Friedrich Schleiermacher,Lentzke,Berlin,https://www.geonames.org/2878747,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-04-13,1800-04-13,,,,https://briefe-der-romantik.de/letters/view/18197?left=text
18198,Anfang/Mitte April 1800,Charles Schleiermacher,Friedrich Schleiermacher,Stettin,Berlin,https://www.geonames.org/3083829,https://www.geonames.org/2950159,https://d-nb.info/gnd/4057392-8,https://d-nb.info/gnd/2004272-3,1800-04-01,Anfang/Mitte April 1800,,,,https://briefe-der-romantik.de/letters/view/18198?left=text
18199,19. bis 22. April 1800,Friedrich Schleiermacher,Carl Gustav von Brinckmann,Berlin,Hamburg,https://www.geonames.org/2950159,https://www.geonames.org/2911298,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4023118-5,1800-04-19,19. bis 22. April 1800,,,,https://briefe-der-romantik.de/letters/view/18199?left=text
18200,21. April bis 5. Mai 1800,Lotte Schleiermacher,Friedrich Schleiermacher,Gnadenfrei,Berlin,https://www.geonames.org/3089025,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-04-21,21. April bis 5. Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18200?left=text
18201,nach dem 4. September 1798,Dorothea von Schlegel,Friedrich Schleiermacher,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1798-09-05,nach dem 4. September 1798,,,,https://briefe-der-romantik.de/letters/view/18201?left=text
18202,"Donnerstag,  8. November 1798",Friedrich Schleiermacher,Johann Philipp David Fink,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1798-11-08,1798-11-08,,,,https://briefe-der-romantik.de/letters/view/18202?left=text
18203,"Dienstag,  9. Mai 1797",Friedrich Schleiermacher,Johann Philipp David Fink,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1797-05-09,1797-05-09,,,,https://briefe-der-romantik.de/letters/view/18203?left=text
18204,"Dienstag, 21. November 1797",Henriette Hennig,Friedrich Schleiermacher,Gnadenfrei,Berlin,https://www.geonames.org/3089025,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1797-11-21,1797-11-21,,,,https://briefe-der-romantik.de/letters/view/18204?left=text
18205,[vor April 1792],Johann Adolf Schlegel,Andreas Wagner,Hannover,Leipzig,https://www.geonames.org/2910831,https://www.geonames.org/2879139,https://d-nb.info/gnd/4023349-2,https://d-nb.info/gnd/4035206-7,1792-03-17,[vor April 1792],,,,https://briefe-der-romantik.de/letters/view/18205?left=text
18206,[vor dem 13. September 1792],Rahel Varnhagen,Dorothea von Schlegel,Berlin,Strelitz,https://www.geonames.org/2950159,https://www.geonames.org/2825922,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/10007060-7,1792-08-29,[vor dem 13. September 1792],,,,https://briefe-der-romantik.de/letters/view/18206?left=text
18207,[vor dem 06. Juni 1793],Rahel Varnhagen,Dorothea von Schlegel,Berlin,Schönhausen (Elbe),https://www.geonames.org/2950159,https://www.geonames.org/6549545,https://d-nb.info/gnd/2004272-3,,1793-05-22,[vor dem 06. Juni 1793],,,,https://briefe-der-romantik.de/letters/view/18207?left=text
18208,[vor dem 03. Juli 1793],Kaspar Anton von Mastiaux,Friedrich von Schlegel,Uerdingen,Leipzig,https://www.geonames.org/2884509,https://www.geonames.org/2879139,https://d-nb.info/gnd/4306321-4,https://d-nb.info/gnd/4035206-7,1793-06-18,[vor dem 03. Juli 1793],,,,https://briefe-der-romantik.de/letters/view/18208?left=text
18209,[vor dem 31. Juli 1793],Novalis,Friedrich von Schlegel,Wittenberg,Leipzig,https://www.geonames.org/7303020,https://www.geonames.org/2879139,https://d-nb.info/gnd/4066640-2,https://d-nb.info/gnd/4035206-7,1793-07-16,[vor dem 31. Juli 1793],,,,https://briefe-der-romantik.de/letters/view/18209?left=text
18210,[vor dem 31. Juli 1793],Friedrich von Schlegel,Hans Georg von Carlowitz,Leipzig,Unbekannt,https://www.geonames.org/2879139,,https://d-nb.info/gnd/4035206-7,,1793-07-16,[vor dem 31. Juli 1793],,,,https://briefe-der-romantik.de/letters/view/18210?left=text
18211,[vor Ende Juli 1794],Novalis,Friedrich von Schlegel,Weißenfels,Leipzig,https://www.geonames.org/2811899,https://www.geonames.org/2879139,https://d-nb.info/gnd/4065247-6,https://d-nb.info/gnd/4035206-7,1794-07-06,[vor Ende Juli 1794],,,,https://briefe-der-romantik.de/letters/view/18211?left=text
18212,[vor Mitte November 1794],Friedrich von Schlegel,Novalis,Dresden,Tennstedt,https://www.geonames.org/2935022,https://www.geonames.org/2953325,https://d-nb.info/gnd/37172-5,,1794-10-27,[vor Mitte November 1794],,,,https://briefe-der-romantik.de/letters/view/18212?left=text
18213,[vor dem 28. Januar 1796],Carl August Böttiger,Friedrich von Schlegel,Weimar,Dresden,https://www.geonames.org/2812482,https://www.geonames.org/2935022,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/37172-5,1796-01-13,[vor dem 28. Januar 1796],,,,https://briefe-der-romantik.de/letters/view/18213?left=text
18214,[vor dem 10. März 1796],Christoph Martin Wieland,Friedrich von Schlegel,Weimar,Dresden,https://www.geonames.org/2812482,https://www.geonames.org/2935022,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/37172-5,1796-02-24,[vor dem 10. März 1796],,,,https://briefe-der-romantik.de/letters/view/18214?left=text
18215,[vor dem 16. März 1796],Friedrich Immanuel Niethammer,Friedrich von Schlegel,Jena,Dresden,https://www.geonames.org/2895044,https://www.geonames.org/2935022,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/37172-5,1796-03-01,[vor dem 16. März 1796],,,,https://briefe-der-romantik.de/letters/view/18215?left=text
18216,"Samstag,  7. Mai 1796",Friedrich von Schlegel,Christoph Martin Wieland,Dresden,Weimar,https://www.geonames.org/2935022,https://www.geonames.org/2812482,https://d-nb.info/gnd/37172-5,https://d-nb.info/gnd/4065105-8,1796-05-07,1796-05-07,,,,https://briefe-der-romantik.de/letters/view/18216?left=text
18217,[vor dem 07. Juni 1796],Carl August Böttiger,Friedrich von Schlegel,Weimar,Pillnitz,https://www.geonames.org/2812482,https://www.geonames.org/2853707,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4306696-3,1796-05-23,[vor dem 07. Juni 1796],,,,https://briefe-der-romantik.de/letters/view/18217?left=text
18218,[vor dem 17. Juni 1796],Carl August Böttiger,Friedrich von Schlegel,Weimar,Pillnitz,https://www.geonames.org/2812482,https://www.geonames.org/2853707,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4306696-3,1796-06-02,[vor dem 17. Juni 1796],,,,https://briefe-der-romantik.de/letters/view/18218?left=text
18219,[vor dem 21. Juni 1796],Christoph Martin Wieland,Friedrich von Schlegel,Weimar,Pillnitz,https://www.geonames.org/2812482,https://www.geonames.org/2853707,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4306696-3,1796-06-06,[vor dem 21. Juni 1796],,,,https://briefe-der-romantik.de/letters/view/18219?left=text
18220,[vor dem 11. Juli 1796],Johann Friedrich Reichardt,Friedrich von Schlegel,Giebichtstein,Pillnitz,https://www.geonames.org/2920649,https://www.geonames.org/2853707,,https://d-nb.info/gnd/4306696-3,1796-06-26,[vor dem 11. Juli 1796],,,,https://briefe-der-romantik.de/letters/view/18220?left=text
18221,[vor dem 23. Juli 1796],Novalis,Friedrich von Schlegel,Jena,Leipzig,https://www.geonames.org/2895044,https://www.geonames.org/2879139,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4035206-7,1796-07-08,[vor dem 23. Juli 1796],,,,https://briefe-der-romantik.de/letters/view/18221?left=text
18222,[vor dem 02. August 1796],Caroline von Schelling,Friedrich von Schlegel,Jena,Bad Dürrenberg,https://www.geonames.org/2895044,https://www.geonames.org/2953521,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4280272-6,1796-07-18,[vor dem 02. August 1796],,,,https://briefe-der-romantik.de/letters/view/18222?left=text
18223,[vor dem 26. August 1796],Carl August Böttiger,August Wilhelm von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4028557-1,1796-08-11,[vor dem 26. August 1796],,,,https://briefe-der-romantik.de/letters/view/18223?left=text
18224,[vor dem 05. September 1796],Carl August Böttiger,Friedrich von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4028557-1,1796-08-25,[vor dem 05. September 1796],,,,https://briefe-der-romantik.de/letters/view/18224?left=text
18225,[vor dem 06. August 1796],Friedrich von Schlegel,Christian Gottfried Körner,Weißenfels,Dresden,https://www.geonames.org/2811899,https://www.geonames.org/2935022,https://d-nb.info/gnd/4065247-6,https://d-nb.info/gnd/37172-5,1796-07-29,[vor dem 06. August 1796],,,,https://briefe-der-romantik.de/letters/view/18225?left=text
18226,"Donnerstag, 13. Oktober 1796",Friedrich von Schlegel,Christoph Martin Wieland,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1796-10-13,1796-10-13,,,,https://briefe-der-romantik.de/letters/view/18226?left=text
18227,"Montag,  3. Oktober 1796",Johann Friedrich Reichardt,Carl August Böttiger,Giebichtstein,Weimar,https://www.geonames.org/2920649,https://www.geonames.org/2812482,,https://d-nb.info/gnd/4065105-8,1796-10-03,1796-10-03,,,,https://briefe-der-romantik.de/letters/view/18227?left=text
18228,"Montag, 30. Januar 1797",Friedrich von Schlegel,Charlotte Ernst,Jena,Dresden,https://www.geonames.org/2895044,https://www.geonames.org/2935022,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/37172-5,1797-01-30,1797-01-30,,,,https://briefe-der-romantik.de/letters/view/18228?left=text
18229,"Mittwoch,  1. Februar 1797",Friedrich von Schlegel,Johann Gottfried von Herder,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1797-02-01,1797-02-01,,,,https://briefe-der-romantik.de/letters/view/18229?left=text
18230,[vor dem 13. April 1797],Friedrich von Schlegel,Novalis,Jena,Weißenfels,https://www.geonames.org/2895044,https://www.geonames.org/2811899,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065247-6,1797-03-29,[vor dem 13. April 1797],,,,https://briefe-der-romantik.de/letters/view/18230?left=text
18231,[vor dem 03. Mai 1797],Friedrich von Schlegel,Novalis,Jena,Tennstedt,https://www.geonames.org/2895044,https://www.geonames.org/2953325,https://d-nb.info/gnd/4028557-1,,1797-04-17,[vor dem 03. Mai 1797],,,,https://briefe-der-romantik.de/letters/view/18231?left=text
18232,[vor dem 11. Mai 1797],Carl August Böttiger,Friedrich von Schlegel,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4028557-1,1796-04-26,[vor dem 11. Mai 1797],,,,https://briefe-der-romantik.de/letters/view/18232?left=text
18233,[vor dem 15. Juli 1797],Auguste Böhmer,Friedrich von Schlegel,Jena,Weißenfels,https://www.geonames.org/2895044,https://www.geonames.org/2811899,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065247-6,1797-06-30,[vor dem 15. Juli 1797],,,,https://briefe-der-romantik.de/letters/view/18233?left=text
18234,[vor dem 26. August 1791],August Wilhelm von Schlegel,Friedrich von Schlegel,Amsterdam,Leipzig,https://www.geonames.org/2759794,https://www.geonames.org/2879139,https://d-nb.info/gnd/4001783-7,https://d-nb.info/gnd/4035206-7,1791-08-11,[vor dem 26. August 1791],,,,https://briefe-der-romantik.de/letters/view/18234?left=text
18235,[vor dem 25. Dezember 1791],Carl Gustav von Brinckmann,Dorothea von Schlegel,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1791-12-10,[vor dem 25. Dezember 1791],,,,https://briefe-der-romantik.de/letters/view/18235?left=text
18236,[Sommer 1792],Recha Meyer,Carl Gustav von Brinckmann,Strelitz,Berlin,https://www.geonames.org/2825922,https://www.geonames.org/2950159,https://d-nb.info/gnd/10007060-7,https://d-nb.info/gnd/2004272-3,1792-06-21,[Sommer 1792],,,,https://briefe-der-romantik.de/letters/view/18236?left=text
18237,[Sommer 1792],Recha Meyer,Dorothea von Schlegel,Strelitz,Berlin,https://www.geonames.org/2825922,https://www.geonames.org/2950159,https://d-nb.info/gnd/10007060-7,https://d-nb.info/gnd/2004272-3,1792-06-21,[Sommer 1792],,,,https://briefe-der-romantik.de/letters/view/18237?left=text
18238,"Dienstag, 20. November 1792",Friedrich von Schlegel,Georg Wilhelm August von Pape,Leipzig,Hannover,https://www.geonames.org/2879139,https://www.geonames.org/2910831,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4023349-2,1792-11-20,1792-11-20,,,,https://briefe-der-romantik.de/letters/view/18238?left=text
18239,[vor dem 20. November 1792],Friedrich von Schlegel,Johanna Christiane Erdmuthe Schlegel,Leipzig,Hannover,https://www.geonames.org/2879139,https://www.geonames.org/2910831,https://d-nb.info/gnd/4035206-7,https://d-nb.info/gnd/4023349-2,1792-11-06,[vor dem 20. November 1792],,,,https://briefe-der-romantik.de/letters/view/18239?left=text
18240,29. April bis 23. Mai 1800,Carl Gustav von Brinckmann,Friedrich Schleiermacher,Hamburg,Berlin,https://www.geonames.org/2911298,https://www.geonames.org/2950159,https://d-nb.info/gnd/4023118-5,https://d-nb.info/gnd/2004272-3,1800-04-29,29. April bis 23. Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18240?left=text
18241,wohl Ende April 1800,Friedrich Schleiermacher,Lotte Schleiermacher,Berlin,Gnadenfrei,https://www.geonames.org/2950159,https://www.geonames.org/3089025,https://d-nb.info/gnd/2004272-3,,1800-04-21,wohl Ende April 1800,,,,https://briefe-der-romantik.de/letters/view/18241?left=text
18242,April 1800,Friedrich Schleiermacher,Frau Benike,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-04-01,April 1800,,,,https://briefe-der-romantik.de/letters/view/18242?left=text
18243,vor dem 5. Mai 1800,Friedrich Schleiermacher,August Ludwig Hülsen,Berlin,Lentzke,https://www.geonames.org/2950159,https://www.geonames.org/2878747,https://d-nb.info/gnd/2004272-3,,1800-04-20,vor dem 5. Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18243?left=text
18244,5. Mai bis 7. Juni 1800,Friedrich Schleiermacher,Lotte Schleiermacher,Berlin,Gnadenfrei,https://www.geonames.org/2950159,https://www.geonames.org/3089025,https://d-nb.info/gnd/2004272-3,,1800-05-05,5. Mai bis 7. Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18244?left=text
18245,"Dienstag,  6. Mai 1800",Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-05-06,1800-05-06,,,,https://briefe-der-romantik.de/letters/view/18245?left=text
18246,6. bis 7. Mai 1800,August Ludwig Hülsen,Friedrich Schleiermacher,Lentzke,Berlin,https://www.geonames.org/2878747,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-05-06,6. bis 7. Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18246?left=text
18247,vor dem 14. Mai 1800,Charles Schleiermacher,Friedrich Schleiermacher,Breslau,Berlin,https://www.geonames.org/3081368,https://www.geonames.org/2950159,https://d-nb.info/gnd/2005949-8,https://d-nb.info/gnd/2004272-3,1800-04-29,vor dem 14. Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18247?left=text
18248,"Dienstag, 27. Mai 1800",Friedrich Schleiermacher,Carl Gustav von Brinckmann,Berlin,Hamburg,https://www.geonames.org/2950159,https://www.geonames.org/2911298,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4023118-5,1800-05-27,1800-05-27,,,,https://briefe-der-romantik.de/letters/view/18248?left=text
18249,"Freitag, 30. Mai 1800",Carl Gustav von Brinckmann,Friedrich Schleiermacher,Neumühlen,Berlin,https://www.geonames.org/2864491,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-05-30,1800-05-30,,,,https://briefe-der-romantik.de/letters/view/18249?left=text
18250,Mai 1800,Friedrich Schleiermacher,August Ludwig Hülsen,Berlin,Lentzke,https://www.geonames.org/2950159,https://www.geonames.org/2878747,https://d-nb.info/gnd/2004272-3,,1800-05-01,Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18250?left=text
18251,Mai 1800,Friedrich Schleiermacher,Simon Veit,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-05-01,Mai 1800,,,,https://briefe-der-romantik.de/letters/view/18251?left=text
18252,vor dem 6. Juni 1800,Friedrich Schleiermacher,Frau Benike,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-05-22,vor dem 6. Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18252?left=text
18253,vor dem 6. Juni 1800,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-05-22,vor dem 6. Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18253?left=text
18254,"Freitag,  6. Juni 1800",Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-06-06,1800-06-06,,,,https://briefe-der-romantik.de/letters/view/18254?left=text
18255,"Samstag,  7. Juni 1800",Lotte Schleiermacher,Friedrich Schleiermacher,Gnadenfrei,Berlin,https://www.geonames.org/3089025,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-06-07,1800-06-07,,,,https://briefe-der-romantik.de/letters/view/18255?left=text
18256,"Montag,  9. Juni 1800",Friedrich Schleiermacher,Carl Gustav von Brinckmann,Berlin,Hamburg,https://www.geonames.org/2950159,https://www.geonames.org/2911298,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4023118-5,1800-06-09,1800-06-09,,,,https://briefe-der-romantik.de/letters/view/18256?left=text
18257,vor Mitte Juni 1800,Friedrich Schleiermacher,Frau Benike,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-05-26,vor Mitte Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18257?left=text
18258,Mitte Juni 1800,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Berlin,Landsberg (Warthe),https://www.geonames.org/2950159,https://www.geonames.org/3098722,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4034340-6,1800-06-11,Mitte Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18258?left=text
18259,15. Juni bis 10. Juli 1800,Lotte Schleiermacher,Friedrich Schleiermacher,Gnadenfrei,Berlin,https://www.geonames.org/3089025,https://www.geonames.org/2950159,,https://d-nb.info/gnd/2004272-3,1800-06-15,15. Juni bis 10. Juli 1800,,,,https://briefe-der-romantik.de/letters/view/18259?left=text
18260,23. bis 29. Juni 1800,Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Berlin,https://www.geonames.org/3098722,https://www.geonames.org/2950159,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/2004272-3,1800-06-23,23. bis 29. Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18260?left=text
18261,vor dem 29. Juni 1800,Friedrich Schleiermacher,Lotte Schleiermacher,Berlin,Gnadenfrei,https://www.geonames.org/2950159,https://www.geonames.org/3089025,https://d-nb.info/gnd/2004272-3,,1800-06-14,vor dem 29. Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18261?left=text
18262,wohl Juni 1800,Friedrich Schleiermacher,Johann Karl Spener,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/2004272-3,1800-06-01,wohl Juni 1800,,,,https://briefe-der-romantik.de/letters/view/18262?left=text
